Phenylephrine,2100
Odanestron,2200
Phenylephrine,2300
Odanestron,6600
Odanestron,8600
Odanestron,13000
Odanestron,15100
Odanestron,19700
Odanestron,22300
Odanestron,26900
Phenylephrine,28900
Odanestron,29000
Phenylephrine,29100
Odanestron,33300
Phenylephrine,35900
Odanestron,36000
Phenylephrine,36100
Odanestron,41900
Odanestron,44500
Odanestron,49000
Phenylephrine,51700
Phenylephrine,51800
Phenylephrine,51900
Phenylephrine,52000
Odanestron,52100
Odanestron,56000
Odanestron,58900
