1,0,0,0,0
1,1,0,0,0
1,2,0,0,0
1,3,0,0,0
1,4,0,0,0
1,5,0,0,0
1,6,0,0,0
1,7,0,0,0
1,8,0,0,0
1,9,0,0,0
1,10,0,0,0
1,11,0,0,0
1,12,0,0,0
1,13,0,0,0
1,14,0,0,0
1,15,0,0,0
1,16,0,0,0
1,17,0,0,0
1,18,0,0,0
1,19,0,0,0
1,20,0,0,0
1,21,0,0,0
1,22,0,0,0
1,23,0,0,0
1,24,0,0,0
1,25,0,0,0
1,26,0,0,0
1,27,0,0,0
1,28,0,0,0
1,29,0,0,0
1,30,0,0,0
1,31,0,0,0
1,32,0,0,0
1,33,0,0,0
1,34,0,0,0
1,35,0,0,0
1,36,0,0,0
1,37,0,0,0
1,38,0,0,0
1,39,0,0,0
1,40,0,0,0
1,41,0,0,0
1,42,0,0,0
1,43,0,0,0
1,44,0,0,0
1,45,0,0,0
1,46,0,0,0
1,47,0,0,0
1,48,0,0,0
1,49,0,0,0
1,50,0,0,0
1,51,0,0,0
1,52,0,0,0
1,53,0,0,0
1,54,0,0,0
1,55,0,0,0
1,56,0,0,0
1,57,0,0,0
1,58,0,0,0
1,59,0,0,0
1,60,0,0,0
1,61,0,0,0
1,62,0,0,0
1,63,0,0,0
1,64,0,0,0
1,65,0,0,0
1,66,0,0,0
1,67,0,0,0
1,68,0,0,0
1,69,0,0,0
1,70,0,0,0
1,71,0,0,0
1,72,0,0,0
1,73,0,0,0
1,74,0,0,0
1,75,0,0,0
1,76,0,0,0
1,77,0,0,0
1,78,0,0,0
1,79,0,0,0
1,80,0,0,0
1,81,0,0,0
1,82,0,0,1
1,83,0,0,1
1,84,0,0,0
1,85,0,0,0
1,86,0,0,1
1,87,0,1,0
1,88,0,1,0
1,89,0,0,1
1,90,0,3,1
1,91,0,0,1
1,92,0,0,0
1,93,0,1,1
1,94,0,2,3
1,95,0,0,5
1,96,0,1,12
1,97,0,1,10
1,98,0,4,15
1,99,0,0,0
1,100,0,6,6
1,101,0,4,13
1,102,0,4,11
1,103,0,3,22
1,104,0,4,18
1,105,0,9,22
1,106,0,0,0
1,107,0,16,19
1,108,0,9,16
1,109,0,17,31
1,110,0,23,31
1,111,0,17,20
1,112,0,25,24
1,113,0,20,28
1,114,0,0,0
1,115,0,30,38
1,116,0,27,37
1,117,0,21,29
1,118,0,32,30
1,119,0,39,40
1,120,1,38,23
1,121,0,0,0
1,122,3,35,27
1,123,0,33,39
1,124,1,31,26
1,125,1,23,31
1,126,2,32,31
1,127,6,28,25
1,128,0,0,0
1,129,6,21,17
1,130,9,39,20
1,131,10,28,26
1,132,3,23,24
1,133,3,32,25
1,134,13,20,30
1,135,0,0,0
1,136,5,19,25
1,137,15,18,14
1,138,14,25,18
1,139,18,26,22
1,140,14,29,25
1,141,19,23,25
1,142,0,0,0
1,143,21,20,19
1,144,29,20,11
1,145,26,18,16
1,146,25,27,19
1,147,22,25,22
1,148,18,19,33
1,149,0,0,0
1,150,15,24,26
1,151,22,22,29
1,152,17,20,20
1,153,21,21,12
1,154,25,23,19
1,155,22,18,25
1,156,0,0,0
1,157,28,26,21
1,158,19,21,21
1,159,28,21,22
1,160,32,27,14
1,161,34,21,20
1,162,24,20,22
1,163,0,0,0
1,164,28,24,24
1,165,21,26,14
1,166,17,18,15
1,167,21,28,20
1,168,22,11,21
1,169,22,20,6
1,170,0,0,0
1,171,21,15,18
1,172,18,13,17
1,173,30,20,19
1,174,20,21,15
1,175,16,12,15
1,176,29,25,14
1,177,0,0,0
1,178,24,14,12
1,179,26,16,16
1,180,23,13,24
1,181,26,21,18
1,182,19,16,13
1,183,20,12,28
1,184,0,0,0
1,185,20,24,29
1,186,21,14,13
1,187,23,10,15
1,188,22,16,22
1,189,20,22,25
1,190,21,27,20
1,191,0,0,0
1,192,18,25,26
1,193,34,23,32
1,194,26,16,25
1,195,22,22,25
1,196,26,21,20
1,197,24,27,33
1,198,24,30,25
1,199,0,0,0
1,200,25,40,29
1,201,26,30,37
1,202,22,23,35
1,203,26,25,37
1,204,25,29,33
1,205,33,30,38
1,206,0,0,0
1,207,19,41,49
1,208,16,30,40
1,209,34,53,41
1,210,33,53,58
1,211,32,44,53
1,212,38,40,49
1,213,0,0,0
1,214,43,34,63
1,215,46,66,57
1,216,49,59,50
1,217,35,51,59
1,218,54,53,48
1,219,50,36,65
1,220,0,0,0
1,221,57,52,76
1,222,54,66,67
1,223,32,70,97
1,224,40,51,113
1,225,42,78,134
1,226,46,77,137
1,227,0,0,0
1,228,48,83,118
1,229,60,93,131
1,230,49,119,135
1,231,40,125,156
1,232,50,166,168
1,233,43,126,156
1,234,0,0,0
1,235,34,108,148
1,236,53,111,148
1,237,55,122,153
1,238,68,131,139
1,239,65,153,127
1,240,82,157,129
1,241,0,0,0
1,242,76,152,113
1,243,86,166,135
1,244,103,144,192
1,245,107,139,137
1,246,163,157,134
1,247,259,156,91
1,248,0,0,0
1,249,282,202,41
1,250,397,208,18
1,251,339,89,6
1,252,339,57,4
1,253,295,28,2
1,254,222,20,1
1,255,533,19,3
