1,0,10517,2,3717
1,1,19564,80,21561
1,2,33209,473,42342
1,3,13558,5339,11841
1,4,3454,25655,2373
1,5,981,38264,717
1,6,589,9513,390
1,7,385,1108,280
1,8,399,1479,239
1,9,416,562,203
1,10,432,383,190
1,11,412,306,163
1,12,390,203,146
1,13,428,227,147
1,14,445,165,146
1,15,438,133,167
1,16,455,186,166
1,17,431,181,195
1,18,410,192,220
1,19,425,199,176
1,20,371,193,186
1,21,361,166,186
1,22,372,202,205
1,23,356,220,213
1,24,403,203,173
1,25,334,211,188
1,26,353,184,175
1,27,332,180,166
1,28,294,165,158
1,29,276,159,150
1,30,249,152,172
1,31,248,135,134
1,32,238,144,138
1,33,255,119,142
1,34,232,133,141
1,35,233,132,144
1,36,208,109,131
1,37,225,109,139
1,38,212,126,152
1,39,176,127,142
1,40,188,125,124
1,41,166,139,141
1,42,162,131,133
1,43,140,109,123
1,44,136,115,135
1,45,117,106,151
1,46,153,98,186
1,47,136,113,195
1,48,116,105,211
1,49,149,125,213
1,50,130,132,157
1,51,144,104,163
1,52,166,128,177
1,53,134,132,203
1,54,115,158,191
1,55,131,126,190
1,56,131,164,178
1,57,115,148,199
1,58,146,149,157
1,59,126,200,185
1,60,137,154,234
1,61,158,197,219
1,62,139,161,230
1,63,170,193,205
1,64,150,154,167
1,65,147,152,176
1,66,150,189,196
1,67,142,183,179
1,68,110,218,192
1,69,124,222,193
1,70,109,198,230
1,71,138,176,188
1,72,145,139,207
1,73,169,198,242
1,74,137,163,250
1,75,184,217,231
1,76,153,198,203
1,77,150,198,220
1,78,148,204,221
1,79,178,170,218
1,80,165,178,224
1,81,162,228,263
1,82,155,203,265
1,83,157,213,265
1,84,148,187,270
1,85,142,182,233
1,86,168,203,245
1,87,153,222,282
1,88,163,218,287
1,89,190,231,297
1,90,176,232,282
1,91,200,234,314
1,92,125,240,264
1,93,152,192,294
1,94,155,230,308
1,95,160,225,340
1,96,165,281,311
1,97,161,266,297
1,98,160,240,262
1,99,183,267,291
1,100,177,231,282
1,101,189,254,311
1,102,248,275,302
1,103,166,268,317
1,104,156,247,299
1,105,149,269,284
1,106,157,223,307
1,107,135,218,279
1,108,170,229,302
1,109,151,256,314
1,110,179,290,302
1,111,169,277,309
1,112,126,289,243
1,113,145,291,247
1,114,122,311,217
1,115,128,304,272
1,116,95,361,259
1,117,116,320,267
1,118,100,331,233
1,119,120,308,251
1,120,112,262,248
1,121,112,257,208
1,122,110,273,202
1,123,130,371,200
1,124,101,352,198
1,125,122,321,173
1,126,126,305,153
1,127,107,273,169
1,128,144,273,138
1,129,120,272,174
1,130,113,309,175
1,131,126,294,164
1,132,131,280,175
1,133,142,281,170
1,134,126,212,138
1,135,135,229,146
1,136,126,230,123
1,137,104,254,130
1,138,148,236,94
1,139,143,207,99
1,140,149,219,101
1,141,153,214,93
1,142,145,189,71
1,143,151,160,62
1,144,150,166,78
1,145,146,147,79
1,146,126,172,61
1,147,132,155,57
1,148,126,142,49
1,149,136,175,65
1,150,133,152,51
1,151,163,142,62
1,152,155,164,65
1,153,144,178,46
1,154,135,180,56
1,155,123,163,31
1,156,110,209,63
1,157,107,185,59
1,158,136,181,68
1,159,119,182,63
1,160,103,184,60
1,161,129,206,63
1,162,114,195,64
1,163,108,234,80
1,164,114,291,61
1,165,116,334,86
1,166,139,378,80
1,167,118,410,77
1,168,121,393,87
1,169,104,342,62
1,170,110,301,79
1,171,128,340,83
1,172,100,333,71
1,173,117,292,73
1,174,157,266,71
1,175,148,195,77
1,176,115,170,76
1,177,114,145,75
1,178,123,120,83
1,179,138,149,81
1,180,135,94,92
1,181,160,97,88
1,182,137,79,105
1,183,142,71,112
1,184,131,77,106
1,185,139,86,129
1,186,134,92,128
1,187,163,99,153
1,188,151,89,127
1,189,132,72,161
1,190,137,48,166
1,191,140,48,192
1,192,136,56,206
1,193,134,49,253
1,194,152,50,242
1,195,130,55,229
1,196,134,52,235
1,197,137,67,228
1,198,113,51,196
1,199,119,29,164
1,200,111,29,140
1,201,131,37,157
1,202,100,24,182
1,203,121,18,170
1,204,133,18,147
1,205,105,14,131
1,206,115,12,131
1,207,122,14,138
1,208,81,8,136
1,209,101,2,102
1,210,99,11,117
1,211,91,2,93
1,212,81,8,113
1,213,87,5,109
1,214,76,1,82
1,215,89,4,83
1,216,84,2,120
1,217,78,1,105
1,218,73,1,102
1,219,76,4,85
1,220,73,4,63
1,221,58,2,71
1,222,69,2,77
1,223,72,3,67
1,224,65,1,61
1,225,84,6,63
1,226,69,2,33
1,227,68,2,38
1,228,68,3,38
1,229,74,1,48
1,230,52,1,42
1,231,65,1,39
1,232,58,1,28
1,233,57,1,29
1,234,59,6,20
1,235,48,3,19
1,236,55,3,14
1,237,56,3,14
1,238,47,1,8
1,239,70,0,4
1,240,83,0,1
1,241,65,0,2
1,242,76,0,0
1,243,75,0,0
1,244,60,0,2
1,245,62,0,0
1,246,83,0,0
1,247,62,0,0
1,248,78,0,0
1,249,100,0,0
1,250,79,0,0
1,251,106,0,0
1,252,107,0,0
1,253,97,0,0
1,254,89,0,0
1,255,125,0,0
