1,0,8345,6,513
1,1,6731,27,4854
1,2,32462,88,40689
1,3,21914,554,24220
1,4,8559,7333,8867
1,5,2355,40017,2198
1,6,759,23627,734
1,7,0,0,0
1,8,501,8129,505
1,9,413,1792,345
1,10,298,633,262
1,11,257,454,186
1,12,221,320,157
1,13,239,207,146
1,14,0,0,0
1,15,226,178,161
1,16,200,155,195
1,17,172,195,210
1,18,229,204,215
1,19,255,213,197
1,20,256,245,192
1,21,0,0,0
1,22,325,192,179
1,23,384,192,173
1,24,414,180,279
1,25,490,206,181
1,26,442,222,179
1,27,444,151,162
1,28,536,177,187
1,29,0,0,0
1,30,592,167,176
1,31,617,192,164
1,32,684,157,176
1,33,634,167,160
1,34,610,147,139
1,35,680,127,131
1,36,0,0,0
1,37,654,164,126
1,38,556,151,135
1,39,442,143,119
1,40,420,100,138
1,41,375,101,141
1,42,283,129,150
1,43,0,0,0
1,44,223,134,167
1,45,232,134,142
1,46,219,180,134
1,47,185,168,134
1,48,162,119,152
1,49,126,106,149
1,50,0,0,0
1,51,144,133,123
1,52,143,128,151
1,53,150,122,154
1,54,114,147,163
1,55,128,156,172
1,56,108,153,170
1,57,0,0,0
1,58,132,163,219
1,59,148,189,219
1,60,106,195,214
1,61,90,217,232
1,62,107,267,219
1,63,95,275,266
1,64,0,0,0
1,65,110,288,233
1,66,94,274,204
1,67,93,310,218
1,68,93,288,216
1,69,108,356,188
1,70,118,325,194
1,71,0,0,0
1,72,88,292,211
1,73,112,347,180
1,74,96,331,174
1,75,103,294,193
1,76,89,299,255
1,77,83,344,232
1,78,0,0,0
1,79,93,352,206
1,80,97,373,194
1,81,117,402,211
1,82,136,373,199
1,83,132,415,212
1,84,135,414,211
1,85,0,0,0
1,86,121,404,264
1,87,146,404,293
1,88,135,432,301
1,89,113,456,295
1,90,118,525,307
1,91,133,521,295
1,92,0,0,0
1,93,150,540,350
1,94,158,602,283
1,95,161,645,293
1,96,153,707,316
1,97,158,809,333
1,98,168,857,335
1,99,0,0,0
1,100,135,745,331
1,101,148,689,340
1,102,149,636,405
1,103,171,453,378
1,104,107,422,361
1,105,139,413,406
1,106,0,0,0
1,107,136,394,417
1,108,150,438,418
1,109,118,390,452
1,110,127,384,385
1,111,135,287,379
1,112,140,276,384
1,113,104,313,364
1,114,0,0,0
1,115,118,345,364
1,116,134,263,277
1,117,129,252,307
1,118,145,314,316
1,119,140,353,268
1,120,143,410,222
1,121,0,0,0
1,122,138,452,285
1,123,157,434,292
1,124,166,397,285
1,125,162,359,279
1,126,167,327,274
1,127,201,327,243
1,128,0,0,0
1,129,187,260,239
1,130,168,305,223
1,131,220,311,212
1,132,190,313,189
1,133,200,263,153
1,134,205,300,158
1,135,0,0,0
1,136,242,246,163
1,137,207,233,163
1,138,232,189,145
1,139,250,237,187
1,140,233,213,159
1,141,246,252,155
1,142,0,0,0
1,143,237,236,120
1,144,202,183,113
1,145,220,181,91
1,146,226,182,81
1,147,183,188,74
1,148,227,192,69
1,149,0,0,0
1,150,188,164,51
1,151,194,120,50
1,152,198,141,49
1,153,170,122,27
1,154,163,125,29
1,155,155,107,30
1,156,0,0,0
1,157,156,97,21
1,158,168,111,21
1,159,157,98,17
1,160,155,81,17
1,161,123,92,15
1,162,163,88,11
1,163,0,0,0
1,164,151,100,16
1,165,148,84,12
1,166,147,69,15
1,167,180,60,14
1,168,161,62,18
1,169,181,49,12
1,170,0,0,0
1,171,164,43,23
1,172,142,31,21
1,173,139,24,13
1,174,172,23,13
1,175,164,20,21
1,176,162,16,14
1,177,0,0,0
1,178,171,12,12
1,179,170,10,12
1,180,163,18,21
1,181,174,11,10
1,182,165,9,8
1,183,158,14,9
1,184,0,0,0
1,185,163,7,10
1,186,161,0,14
1,187,170,6,17
1,188,187,4,6
1,189,184,5,10
1,190,166,11,16
1,191,0,0,0
1,192,159,4,18
1,193,152,2,16
1,194,167,2,10
1,195,176,8,12
1,196,158,3,19
1,197,172,5,24
1,198,161,3,18
1,199,0,0,0
1,200,152,2,15
1,201,146,6,14
1,202,132,1,11
1,203,149,3,19
1,204,169,4,34
1,205,165,4,26
1,206,0,0,0
1,207,144,4,19
1,208,179,4,23
1,209,135,5,15
1,210,125,2,23
1,211,130,3,14
1,212,131,12,19
1,213,0,0,0
1,214,123,8,16
1,215,132,6,15
1,216,101,3,16
1,217,105,4,21
1,218,109,4,24
1,219,101,7,18
1,220,0,0,0
1,221,97,5,25
1,222,79,11,23
1,223,104,3,23
1,224,90,5,23
1,225,76,5,20
1,226,88,2,14
1,227,0,0,0
1,228,76,5,24
1,229,114,5,27
1,230,68,6,37
1,231,89,5,28
1,232,72,5,34
1,233,80,9,44
1,234,0,0,0
1,235,79,4,33
1,236,59,5,38
1,237,86,3,27
1,238,100,2,28
1,239,100,2,43
1,240,91,1,56
1,241,0,0,0
1,242,95,0,79
1,243,69,1,88
1,244,69,1,82
1,245,82,0,117
1,246,89,1,165
1,247,109,0,308
1,248,0,0,0
1,249,104,2,524
1,250,88,1,900
1,251,105,1,1418
1,252,90,2,1790
1,253,64,1,1273
1,254,65,0,819
1,255,286,0,1113
