1,0,78,0,0
1,1,73,0,0
1,2,62,0,0
1,3,69,0,0
1,4,59,0,0
1,5,59,0,0
1,6,88,0,0
1,7,80,0,0
1,8,95,0,0
1,9,104,0,0
1,10,117,0,0
1,11,134,0,0
1,12,138,0,0
1,13,207,0,0
1,14,215,0,0
1,15,226,0,0
1,16,265,0,0
1,17,257,0,0
1,18,230,0,0
1,19,242,0,0
1,20,161,0,0
1,21,163,0,0
1,22,177,0,0
1,23,124,0,0
1,24,144,0,0
1,25,118,0,0
1,26,120,0,0
1,27,92,0,0
1,28,103,0,0
1,29,87,0,0
1,30,77,0,0
1,31,70,0,0
1,32,81,0,0
1,33,69,0,0
1,34,60,0,0
1,35,66,0,0
1,36,47,0,0
1,37,55,0,0
1,38,45,0,0
1,39,49,0,0
1,40,37,0,0
1,41,33,0,0
1,42,46,0,0
1,43,29,0,0
1,44,20,0,0
1,45,30,0,0
1,46,33,0,0
1,47,22,0,0
1,48,15,0,0
1,49,16,0,0
1,50,20,0,0
1,51,25,0,0
1,52,28,0,0
1,53,19,0,0
1,54,20,0,0
1,55,31,0,0
1,56,23,0,0
1,57,20,0,0
1,58,22,0,0
1,59,38,0,0
1,60,29,0,0
1,61,29,0,0
1,62,30,0,0
1,63,36,0,0
1,64,25,0,0
1,65,36,0,0
1,66,27,0,0
1,67,26,0,0
1,68,17,0,0
1,69,23,1,0
1,70,21,1,0
1,71,36,0,0
1,72,29,0,0
1,73,30,2,0
1,74,31,1,0
1,75,21,8,0
1,76,24,6,0
1,77,27,4,0
1,78,20,8,0
1,79,30,6,0
1,80,25,4,0
1,81,20,9,0
1,82,18,7,0
1,83,19,9,0
1,84,11,9,0
1,85,15,8,0
1,86,11,8,1
1,87,13,11,3
1,88,10,10,1
1,89,13,23,2
1,90,9,18,5
1,91,8,29,5
1,92,4,30,7
1,93,8,29,2
1,94,12,20,5
1,95,5,22,5
1,96,1,36,6
1,97,3,24,8
1,98,5,28,4
1,99,3,32,7
1,100,0,33,13
1,101,0,26,7
1,102,1,24,9
1,103,0,40,14
1,104,0,26,19
1,105,1,50,11
1,106,1,21,22
1,107,1,37,20
1,108,2,31,32
1,109,1,35,20
1,110,0,34,27
1,111,0,27,28
1,112,0,27,20
1,113,0,31,19
1,114,0,36,22
1,115,0,35,38
1,116,0,39,24
1,117,0,30,24
1,118,0,33,16
1,119,0,26,29
1,120,0,28,21
1,121,0,25,25
1,122,0,23,20
1,123,0,32,23
1,124,0,25,24
1,125,0,35,23
1,126,0,32,35
1,127,0,28,21
1,128,0,34,26
1,129,0,44,31
1,130,0,38,26
1,131,0,41,23
1,132,0,40,24
1,133,0,53,29
1,134,0,33,36
1,135,0,36,31
1,136,0,45,23
1,137,0,43,33
1,138,0,40,29
1,139,0,44,26
1,140,0,43,22
1,141,0,40,34
1,142,0,47,25
1,143,0,27,23
1,144,0,26,31
1,145,0,33,32
1,146,0,35,20
1,147,0,36,22
1,148,0,34,20
1,149,0,41,38
1,150,0,38,23
1,151,0,49,27
1,152,0,34,34
1,153,0,51,25
1,154,0,44,23
1,155,0,38,12
1,156,0,56,30
1,157,0,59,28
1,158,0,66,34
1,159,0,60,36
1,160,0,84,31
1,161,0,93,31
1,162,0,123,40
1,163,0,135,41
1,164,0,168,28
1,165,0,210,46
1,166,0,228,40
1,167,0,273,48
1,168,0,245,50
1,169,0,227,36
1,170,0,194,51
1,171,0,206,41
1,172,0,210,40
1,173,0,198,38
1,174,0,164,35
1,175,0,103,35
1,176,0,101,33
1,177,0,84,42
1,178,0,66,35
1,179,0,89,52
1,180,0,59,52
1,181,0,39,44
1,182,0,33,53
1,183,0,21,62
1,184,0,11,61
1,185,0,9,82
1,186,0,3,87
1,187,0,1,103
1,188,0,0,92
1,189,0,2,120
1,190,0,0,118
1,191,0,1,136
1,192,0,0,131
1,193,0,0,157
1,194,0,0,162
1,195,0,0,169
1,196,0,0,131
1,197,0,0,134
1,198,0,0,124
1,199,0,0,116
1,200,0,0,106
1,201,0,0,110
1,202,0,0,145
1,203,0,0,141
1,204,0,0,124
1,205,0,0,105
1,206,0,0,92
1,207,0,0,101
1,208,0,0,89
1,209,0,0,69
1,210,0,0,81
1,211,0,0,61
1,212,0,0,67
1,213,0,0,66
1,214,0,0,38
1,215,0,0,39
1,216,0,0,32
1,217,0,0,20
1,218,0,0,15
1,219,0,0,15
1,220,0,0,4
1,221,0,0,5
1,222,0,0,4
1,223,0,0,1
1,224,0,0,0
1,225,0,0,0
1,226,0,0,0
1,227,0,0,0
1,228,0,0,0
1,229,0,0,0
1,230,0,0,0
1,231,0,0,0
1,232,0,0,0
1,233,0,0,0
1,234,0,0,0
1,235,0,0,0
1,236,0,0,0
1,237,0,0,0
1,238,0,0,0
1,239,0,0,0
1,240,0,0,0
1,241,0,0,0
1,242,0,0,0
1,243,0,0,0
1,244,0,0,0
1,245,0,0,0
1,246,0,0,0
1,247,0,0,0
1,248,0,0,0
1,249,0,0,0
1,250,0,0,0
1,251,0,0,0
1,252,0,0,0
1,253,0,0,0
1,254,0,0,0
1,255,0,0,0
