Rocuronium,4700
Rocuronium,7900
Rocuronium,9700
Rocuronium,12700
Rocuronium,14500
Rocuronium,16400
Rocuronium,18300
Rocuronium,21000
Rocuronium,23100
Rocuronium,25200
Rocuronium,27000
Rocuronium,29200
