Phenylephrine,4700
Phenylephrine,7300
Phenylephrine,9200
Phenylephrine,12200
Phenylephrine,13800
Phenylephrine,17000
Phenylephrine,18400
Phenylephrine,21300
Phenylephrine,23400
Phenylephrine,25400
Phenylephrine,27400
Phenylephrine,29500
Phenylephrine,30600
Phenylephrine,32400
